"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"56",57,63,1.43518887840641,0.117719789592276,1.23262234168212,1.25912167674681,1.35253652406584,1.42514853839272,1.50768078214251,1.64904932208645,1.69542928293334
"57",58,64,1.40848755903242,0.10942226547293,1.21814932208324,1.24403270119198,1.33128786771524,1.39930174329023,1.4756607819138,1.60652970575653,1.65077677036275
"58",59,65,1.35102669619448,0.0999707750382995,1.17773465205112,1.20085797200942,1.28017098700926,1.34362737439725,1.4127114122782,1.53019140265481,1.57126679307098
"59",60,66,1.2960402988969,0.0920900340037946,1.13668910725738,1.15654999113221,1.23183955099669,1.28820411585585,1.35279723823399,1.46361141118377,1.50055368504318
"60",61,67,1.29372259573511,0.0871048988373032,1.14138413160861,1.16249206170682,1.23196674881,1.28773384122507,1.3477459595442,1.4485825090877,1.48291312299025
"61",62,68,1.28733916037858,0.0819508932715126,1.14318784050248,1.16274620086499,1.22933601597404,1.28137362737099,1.33919017853672,1.43229315532734,1.46383573306272
"62",63,69,1.28060782126099,0.0768206360193492,1.14567716100512,1.16406026723823,1.22669442062156,1.27538355866504,1.32932864336269,1.41632585343886,1.44595506845552
"63",64,70,1.28577148297824,0.073795305434733,1.15476167794998,1.17377516835772,1.23427270627861,1.2805299490607,1.33186714410421,1.41636858606697,1.44341437131573
"64",65,71,1.25368685908534,0.0687772336546241,1.1299097298496,1.14795343918212,1.20568083409595,1.24998924573716,1.29693850660381,1.37446659687337,1.40134407993195
"65",66,72,1.24398840029364,0.0652856929562742,1.12524438987201,1.14138636957344,1.19876959507708,1.24120562451691,1.28599362810145,1.35659355936939,1.38162046684488
"66",67,73,1.25346395354691,0.0635708595313183,1.1371588808458,1.15418743879055,1.2089402074272,1.2507852302232,1.2934890000972,1.36380570274516,1.38768178967083
"67",68,74,1.2037120692477,0.0591607562029724,1.09383294126747,1.11012744003905,1.16335881555568,1.20141536202669,1.241917462898,1.30410600399092,1.3273442940184
"68",69,75,1.18035537553634,0.0581367845931074,1.07133087600849,1.088127207374,1.14028624492906,1.1784410499161,1.21772191674222,1.27867135423427,1.30080947095282
"69",70,76,1.13630200526532,0.0551530749421612,1.03388916959789,1.04965674835093,1.09814322242092,1.13467907229749,1.17195578426909,1.23096955223459,1.24991807690861
"70",71,77,1.09018582303979,0.0524394775513412,0.992533667036784,1.0073154642402,1.05403586674871,1.08794974275427,1.12465202460234,1.17949218245458,1.19815181358859
"71",72,78,1.07956344052813,0.0509056283812798,0.984470644281737,0.999128153123218,1.04405523995636,1.07802270948319,1.1126154342347,1.16623005994949,1.184021000746
"72",73,79,1.05818961037915,0.0486290191471218,0.967584014771705,0.981024912692074,1.02462098486368,1.05657930741898,1.08963686009708,1.14017572312195,1.15920376339067
"73",74,80,0.996326230579337,0.0446438670350447,0.912444697580605,0.925088416213441,0.965520601051223,0.994935458951058,1.02579945537962,1.07193802771925,1.0868963475898
"74",75,81,0.967689404082143,0.042273818988168,0.889309761550021,0.901015025809406,0.938362778918477,0.966065302765898,0.995587221578076,1.03972679582267,1.05471310434755
"75",76,82,0.914040538198075,0.0395079341441245,0.839676612020382,0.850976596082501,0.887155201902589,0.91285039610447,0.939848202191656,0.98054356287026,0.994829650773282
"76",77,83,0.887565814592969,0.0375999671253987,0.816507567556312,0.826924277128585,0.861782609188696,0.886735962704324,0.912339237861414,0.950803178438066,0.963385138466983
"77",78,84,0.816911598731704,0.0351591104271067,0.749979044884498,0.760408381910556,0.792959304432223,0.81611654604136,0.839870222265454,0.875403749423268,0.888345315635284
"78",79,85,0.733508205195186,0.0328473270976049,0.670432260060077,0.680391584036128,0.711060890625917,0.732862064708029,0.755532520188786,0.78835412880224,0.798816158752275
"79",80,86,0.663508668203237,0.031416392063787,0.603246996099834,0.612763022478013,0.642112749558785,0.662868726703855,0.684140508426674,0.715910341632122,0.726571399945407
"80",81,87,0.602513205836268,0.0303704690488522,0.544910988706094,0.553986438986389,0.581696941645312,0.601939340506786,0.622511320764485,0.653226424881348,0.664112869460982
"81",82,88,0.500989217540352,0.028997955205991,0.446910676300484,0.454808221431238,0.480997306968786,0.500098656118629,0.519697668852895,0.550232292038021,0.560206606623065
"82",83,89,0.416191631334453,0.0274208549691211,0.36591748484639,0.373171270199808,0.396963564653082,0.415247254943422,0.4338956535693,0.462822249361877,0.472253321236821
"83",84,90,0.329754699734614,0.0253972192611903,0.283833514731306,0.29047999509737,0.312092204012891,0.328455107981515,0.345693855863088,0.373748087470382,0.383430288360215
"84",85,91,0.265091779287635,0.0241983229434961,0.221987526707569,0.228325474575391,0.248195781338515,0.263524588224342,0.27993504613033,0.307553493715167,0.317120897070189
"85",86,92,0.198292173912127,0.0219199507142197,0.15998684284217,0.165443477185537,0.183071107699211,0.196606222653571,0.211460482084946,0.236935882726569,0.246187829195637
