"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"55",56,62,1.31224831853792,0.0774379221246062,1.16769391724616,1.18929216558474,1.25929805745338,1.30965867450414,1.36328482124199,1.44379092082042,1.47147776794638
"56",57,63,1.33254812992267,0.0775520793415038,1.18637637886937,1.20851436802459,1.27951229424961,1.33072620482991,1.38290959126991,1.46431534520867,1.48941158651927
"57",58,64,1.36182182430923,0.0779700959961729,1.21345237527871,1.23664982887945,1.30853082747888,1.36052882741307,1.41258754284605,1.49302215534142,1.51876905447788
"58",59,65,1.4399522212091,0.0814992248335785,1.28216898307199,1.30674615530015,1.38420769048332,1.43944498438744,1.49474253159594,1.57653101063953,1.60151953981521
"59",60,66,1.29530900769092,0.0776286820140247,1.14582706572857,1.16812337970146,1.24232062919221,1.29462509626207,1.3474939424039,1.42329678778285,1.44927262323538
"60",61,67,1.09534311162718,0.0706214306516396,0.960082278238273,0.981243737765262,1.04666640313258,1.09387779161751,1.14267077361193,1.21305839773631,1.23573118137485
"61",62,68,1.05089055143501,0.0700334715253673,0.917042951489644,0.937687584900423,1.00310786480699,1.04966112583413,1.09751004365011,1.16867411567378,1.1922002563111
"62",63,69,0.967744634935819,0.0656373636580359,0.844295517423541,0.862483500596876,0.92241295958965,0.966170737212084,1.01143544793563,1.07874735669794,1.10042471403081
"63",64,70,0.89657607704653,0.0612570250273374,0.781939741824038,0.799208364183208,0.853949911575802,0.894770520740951,0.936962793143188,1.00058148546746,1.02106841650821
"64",65,71,0.798278141207101,0.0546958750797442,0.695272253755347,0.711737210387114,0.760652675609968,0.796796204192193,0.833463371187258,0.891025334509594,0.91069332713436
"65",66,72,0.651139460307138,0.0467680399381656,0.563650385934771,0.576740441970035,0.619434239200596,0.649435653707316,0.681469277216842,0.730841281944354,0.74702865819232
"66",67,73,0.643854181047483,0.0446406155144071,0.559552366823946,0.57203695113527,0.613093611433882,0.642754206978602,0.673177542806712,0.720066817982029,0.7355768141667
"67",68,74,0.552187653575994,0.0408197325750261,0.476527725397131,0.487148273895366,0.523966524317085,0.551155778092112,0.579130017377979,0.621432190680262,0.635126142544115
"68",69,75,0.486500320075775,0.0387418231713316,0.413811537326395,0.424993310197369,0.459609337739139,0.485196477262004,0.511873022948382,0.552254757237643,0.565331531947973
"69",70,76,0.441759327661482,0.03849845462056,0.370021731561181,0.381306025282495,0.415246571558154,0.44023360771451,0.466402127981159,0.507830370292121,0.521209347639098
"70",71,77,0.390233428971611,0.038176854013422,0.322288223709956,0.331539319775453,0.363759371763953,0.387867042229057,0.414174308225276,0.457243875419346,0.472833659009579
"71",72,78,0.33897910835984,0.0377660078634613,0.272340775758222,0.281524447094327,0.312795312288132,0.336158004528918,0.362558745702808,0.405126894314559,0.422056733361653
"72",73,79,0.280885871071374,0.0357982988666638,0.219116663493124,0.22744712129221,0.255827438685093,0.27791507240904,0.302681482899421,0.344341489704673,0.359933299508914
